,Unnamed: 0,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1436,2217,"[32872, 34626)","[142175, 149521)","[195397, 212334)",DebtCon,ProfExe,"[20, 21)",0,0,"[187, 210)",1,21,"[37, 40)"
1437,2210,"[32872, 34626)","[222972, 230317)","[280078, 297015)",DebtCon,ProfExe,"[3, 4)",0,0,"[187, 210)",0,29,"[17, 20)"
1438,2215,"[32872, 34626)","[230317, 237662)","[280078, 297015)",DebtCon,ProfExe,"[4, 5)",0,0,"[210, 233)",0,30,"[14, 17)"
1439,2203,"[32872, 34626)","[230317, 237662)","[280078, 297015)",DebtCon,ProfExe,"[13, 14)",0,1,"[257, 280)",1,26,"[25, 28)"
1440,2231,"[34626, 36380)","[120140, 127485)","[161525, 178461)",DebtCon,ProfExe,"[17, 18)",0,0,"[93, 116)",1,17,"[28, 31)"
1441,2230,"[34626, 36380)","[134830, 142175)","[178461, 195397)",DebtCon,ProfExe,"[21, 22)",0,0,"[187, 210)",0,21,"[34, 37)"
1442,2242,"[34626, 36380)","[142175, 149521)","[178461, 195397)",DebtCon,ProfExe,"[20, 21)",0,0,"[163, 187)",0,21,"[37, 40)"
1443,2237,"[34626, 36380)","[142175, 149521)","[195397, 212334)",DebtCon,ProfExe,"[21, 22)",0,0,"[187, 210)",1,22,"[34, 37)"
1444,2233,"[34626, 36380)","[193591, 200936)","[263142, 280078)",DebtCon,ProfExe,"[4, 5)",0,0,"[233, 257)",0,32,nan
1445,2241,"[34626, 36380)","[200936, 208281)","[263142, 280078)",DebtCon,ProfExe,"[3, 4)",0,0,"[233, 257)",0,31,"[28, 31)"
1446,2239,"[34626, 36380)","[200936, 208281)","[263142, 280078)",DebtCon,ProfExe,"[4, 5)",0,0,"[210, 233)",0,32,"[31, 34)"
1447,2249,"[36380, 38134)","[31999, 39344)","[59908, 76844)",DebtCon,ProfExe,"[3, 4)",0,0,"[187, 210)",2,18,"[25, 28)"
1448,2262,"[36380, 38134)","[31999, 39344)","[59908, 76844)",DebtCon,ProfExe,"[5, 6)",0,0,"[163, 187)",1,18,"[23, 25)"
1449,2251,"[36380, 38134)","[200936, 208281)","[263142, 280078)",DebtCon,ProfExe,"[2, 3)",1,0,"[233, 257)",0,32,"[31, 34)"
1450,2261,"[36380, 38134)","[200936, 208281)","[263142, 280078)",DebtCon,ProfExe,"[3, 4)",0,0,"[210, 233)",0,32,"[31, 34)"
1451,2248,"[36380, 38134)","[200936, 208281)","[263142, 280078)",DebtCon,ProfExe,"[4, 5)",0,0,"[257, 280)",0,31,"[31, 34)"
1452,2277,"[38134, 39888)","[24654, 31999)","[59908, 76844)",DebtCon,ProfExe,"[3, 4)",0,0,"[187, 210)",2,17,"[25, 28)"
1453,2267,"[38134, 39888)","[24654, 31999)","[59908, 76844)",DebtCon,ProfExe,"[4, 5)",0,0,"[187, 210)",2,17,"[23, 25)"
1454,2272,"[38134, 39888)","[193591, 200936)","[263142, 280078)",DebtCon,ProfExe,"[3, 4)",0,0,"[233, 257)",0,32,"[28, 31)"
1455,2271,"[38134, 39888)","[193591, 200936)","[263142, 280078)",DebtCon,ProfExe,"[4, 5)",0,0,"[233, 257)",0,32,"[28, 31)"
1456,2301,"[41642, 43396)","[215626, 222972)","[297015, 313951)",DebtCon,ProfExe,"[30, 31)",0,0,"[233, 257)",1,25,"[43, 46)"
1457,2333,"[48658, 50412)","[156866, 164211)","[229270, 246206)",DebtCon,ProfExe,"[0, 1)",0,0,"[163, 187)",0,41,nan
1458,2347,"[50412, 52166)","[178901, 186246)","[246206, 263142)",DebtCon,ProfExe,"[6, 7)",0,0,"[233, 257)",1,33,"[40, 43)"
1459,2351,"[52166, 53920)","[178901, 186246)","[246206, 263142)",DebtCon,ProfExe,"[5, 6)",0,0,"[210, 233)",1,33,"[37, 40)"
1460,2360,"[59182, 60936)","[83415, 90760)","[144589, 161525)",DebtCon,ProfExe,"[7, 8)",0,5,"[327, 350)",3,22,nan
1461,2363,"[60936, 62690)","[120140, 127485)","[195397, 212334)",DebtCon,ProfExe,"[10, 11)",0,0,"[303, 327)",1,26,"[37, 40)"
1462,2364,"[62690, 64444)","[112795, 120140)","[195397, 212334)",DebtCon,ProfExe,"[9, 10)",0,0,"[280, 303)",1,25,"[37, 40)"
1463,2365,"[62690, 64444)","[200936, 208281)","[280078, 297015)",DebtCon,ProfExe,"[2, 3)",0,0,"[93, 116)",2,21,nan
1464,83,"[4808, 6562)","[39344, 46689)","[42972, 59908)",DebtCon,Sales,"[4, 5)",0,0,"[93, 116)",0,22,nan
1465,155,"[4808, 6562)","[68724, 76070)","[76844, 93780)",DebtCon,Sales,"[3, 4)",0,0,"[140, 163)",0,31,"[31, 34)"
1466,48,"[4808, 6562)","[164211, 171556)","[229270, 246206)",DebtCon,Sales,nan,0,0,"[116, 140)",0,22,nan
1467,135,"[4808, 6562)","[171556, 178901)","[229270, 246206)",DebtCon,Sales,nan,0,0,"[116, 140)",0,22,"[37, 40)"
1468,66,"[4808, 6562)","[178901, 186246)","[246206, 263142)",DebtCon,Sales,nan,0,0,"[116, 140)",0,22,"[40, 43)"
1469,288,"[6562, 8316)","[68724, 76070)","[76844, 93780)",DebtCon,Sales,"[3, 4)",0,0,"[116, 140)",0,30,"[34, 37)"
1470,258,"[6562, 8316)","[68724, 76070)","[76844, 93780)",DebtCon,Sales,"[4, 5)",0,0,"[116, 140)",0,31,"[31, 34)"
1471,297,"[6562, 8316)","[171556, 178901)","[246206, 263142)",DebtCon,Sales,nan,0,0,"[93, 116)",0,21,"[40, 43)"
1472,259,"[6562, 8316)","[171556, 178901)","[246206, 263142)",DebtCon,Sales,nan,0,0,"[116, 140)",0,22,"[37, 40)"
1473,176,"[6562, 8316)","[171556, 178901)","[246206, 263142)",DebtCon,Sales,nan,0,0,"[116, 140)",0,22,"[40, 43)"
1474,309,"[6562, 8316)","[171556, 178901)","[246206, 263142)",DebtCon,Sales,nan,0,0,"[116, 140)",0,22,"[40, 43)"
1475,385,"[8316, 10070)","[46689, 54034)","[42972, 59908)",DebtCon,Sales,"[5, 6)",0,0,"[70, 93)",0,21,"[34, 37)"
1476,497,"[8316, 10070)","[83415, 90760)","[127653, 144589)",DebtCon,Sales,"[30, 31)",0,0,"[303, 327)",1,24,nan
1477,586,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Sales,"[5, 6)",0,0,"[116, 140)",0,35,"[25, 28)"
1478,640,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Sales,"[6, 7)",0,0,"[116, 140)",0,34,"[25, 28)"
1479,755,"[11824, 13578)","[46689, 54034)","[59908, 76844)",DebtCon,Sales,"[1, 2)",0,nan,"[163, 187)",2,20,nan
1480,870,"[11824, 13578)","[54034, 61379)","[59908, 76844)",DebtCon,Sales,"[1, 2)",0,nan,"[163, 187)",1,20,"[40, 43)"
1481,752,"[11824, 13578)","[54034, 61379)","[76844, 93780)",DebtCon,Sales,"[5, 6)",0,0,"[116, 140)",0,34,"[25, 28)"
1482,903,"[11824, 13578)","[61379, 68724)","[76844, 93780)",DebtCon,Sales,"[5, 6)",0,0,"[140, 163)",0,35,"[28, 31)"
1483,812,"[11824, 13578)","[105450, 112795)","[110717, 127653)",DebtCon,Sales,"[7, 8)",1,0,"[187, 210)",2,40,nan
1484,1058,"[13578, 15332)","[2619, 9964)","[42972, 59908)",DebtCon,Sales,"[0, 1)",0,0,"[303, 327)",0,6,nan
1485,1111,"[13578, 15332)","[2619, 9964)","[59908, 76844)",DebtCon,Sales,"[0, 1)",0,0,"[303, 327)",0,5,"[37, 40)"
1486,1099,"[13578, 15332)","[2619, 9964)","[59908, 76844)",DebtCon,Sales,"[2, 3)",0,0,"[303, 327)",0,5,"[40, 43)"
1487,934,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,Sales,"[8, 9)",0,0,"[116, 140)",0,35,"[25, 28)"
1488,1081,"[13578, 15332)","[76070, 83415)","[93780, 110717)",DebtCon,Sales,"[4, 5)",0,0,"[0, 23)",2,35,nan
1489,1086,"[13578, 15332)","[83415, 90760)","[93780, 110717)",DebtCon,Sales,"[12, 13)",nan,2,"[163, 187)",0,17,"[34, 37)"
1490,1161,"[15332, 17086)","[2619, 9964)","[59908, 76844)",DebtCon,Sales,"[1, 2)",0,0,"[303, 327)",0,5,"[40, 43)"
1491,1216,"[15332, 17086)","[76070, 83415)","[93780, 110717)",DebtCon,Sales,"[23, 24)",0,0,"[233, 257)",0,45,"[34, 37)"
1492,1160,"[15332, 17086)","[90760, 98105)","[93780, 110717)",DebtCon,Sales,"[12, 13)",nan,1,"[140, 163)",0,17,"[31, 34)"
1493,1550,"[18840, 20594)",nan,"[76844, 93780)",DebtCon,Sales,"[2, 3)",0,0,"[397, 420)",0,23,"[23, 25)"
1494,1716,"[20594, 22348)","[68724, 76070)","[93780, 110717)",DebtCon,Sales,"[0, 1)",0,0,"[210, 233)",1,26,nan
1495,1620,"[20594, 22348)",nan,"[59908, 76844)",DebtCon,Sales,"[6, 7)",0,0,"[397, 420)",0,24,"[20, 23)"
1496,1621,"[20594, 22348)",nan,"[76844, 93780)",DebtCon,Sales,"[2, 3)",0,0,"[397, 420)",0,23,"[20, 23)"
1497,1764,"[22348, 24102)",nan,"[59908, 76844)",DebtCon,Sales,"[2, 3)",0,0,"[374, 397)",0,23,"[23, 25)"
1498,1769,"[22348, 24102)",nan,"[76844, 93780)",DebtCon,Sales,"[3, 4)",0,0,"[397, 420)",0,22,"[23, 25)"
1499,1823,"[22348, 24102)",nan,"[76844, 93780)",DebtCon,Sales,"[4, 5)",0,0,"[397, 420)",0,23,"[23, 25)"
1500,1901,"[24102, 25856)","[105450, 112795)","[161525, 178461)",DebtCon,Sales,"[17, 18)",0,0,"[280, 303)",1,31,nan
1501,1916,"[24102, 25856)","[105450, 112795)",nan,DebtCon,Sales,"[8, 9)",2,0,"[116, 140)",0,6,nan
1502,2050,"[25856, 27610)","[54034, 61379)","[26036, 42972)",DebtCon,Sales,"[10, 11)",4,2,"[116, 140)",7,23,"[43, 46)"
1503,2032,"[25856, 27610)","[68724, 76070)","[93780, 110717)",DebtCon,Sales,"[0, 1)",0,1,"[93, 116)",2,19,nan
1504,1987,"[25856, 27610)","[112795, 120140)","[178461, 195397)",DebtCon,Sales,"[18, 19)",0,0,"[303, 327)",1,31,"[31, 34)"
1505,2086,"[27610, 29364)","[61379, 68724)","[26036, 42972)",DebtCon,Sales,"[10, 11)",3,1,"[116, 140)",7,23,"[48, 51)"
1506,2132,"[27610, 29364)","[105450, 112795)","[178461, 195397)",DebtCon,Sales,"[16, 17)",0,0,"[280, 303)",1,30,"[31, 34)"
1507,2113,"[27610, 29364)","[112795, 120140)","[161525, 178461)",DebtCon,Sales,"[17, 18)",0,0,"[303, 327)",1,31,"[34, 37)"
1508,109,"[4808, 6562)",nan,"[26036, 42972)",DebtCon,Self,"[1, 2)",2,1,"[23, 46)",1,8,nan
1509,230,"[6562, 8316)","[39344, 46689)","[26036, 42972)",DebtCon,Self,"[1, 2)",0,0,"[46, 70)",1,15,nan
1510,248,"[6562, 8316)","[105450, 112795)","[110717, 127653)",DebtCon,Self,"[6, 7)",0,1,"[163, 187)",0,19,nan
1511,296,"[6562, 8316)","[112795, 120140)","[127653, 144589)",DebtCon,Self,"[4, 5)",0,1,"[163, 187)",0,19,"[34, 37)"
1512,373,"[8316, 10070)","[105450, 112795)","[127653, 144589)",DebtCon,Self,"[6, 7)",0,0,"[140, 163)",0,19,"[34, 37)"
1513,509,"[8316, 10070)","[112795, 120140)","[127653, 144589)",DebtCon,Self,"[5, 6)",0,1,"[140, 163)",0,19,"[31, 34)"
1514,533,"[10070, 11824)","[24654, 31999)","[26036, 42972)",DebtCon,Self,"[3, 4)",0,0,"[140, 163)",2,26,"[43, 46)"
1515,591,"[10070, 11824)","[31999, 39344)","[59908, 76844)",DebtCon,Self,nan,0,1,"[163, 187)",1,20,"[51, 54)"
1516,844,"[11824, 13578)","[39344, 46689)","[59908, 76844)",DebtCon,Self,"[22, 23)",0,1,"[0, 23)",1,15,nan
1517,1152,"[15332, 17086)","[61379, 68724)","[127653, 144589)",DebtCon,Self,"[2, 3)",0,2,"[116, 140)",1,17,"[37, 40)"
1518,1299,"[15332, 17086)","[83415, 90760)","[110717, 127653)",DebtCon,Self,"[20, 21)",nan,3,"[93, 116)",0,23,nan
1519,1741,"[22348, 24102)","[54034, 61379)","[76844, 93780)",DebtCon,Self,"[13, 14)",0,0,"[140, 163)",6,29,nan
1520,1840,"[22348, 24102)","[83415, 90760)","[110717, 127653)",DebtCon,Self,"[2, 3)",0,0,"[163, 187)",5,23,"[54, 57)"
1521,1799,"[22348, 24102)","[90760, 98105)","[110717, 127653)",DebtCon,Self,"[2, 3)",0,0,"[187, 210)",1,26,"[34, 37)"
1522,1870,"[24102, 25856)","[90760, 98105)","[110717, 127653)",DebtCon,Self,"[2, 3)",0,0,"[187, 210)",1,26,"[31, 34)"
1523,1892,"[24102, 25856)","[98105, 105450)","[110717, 127653)",DebtCon,Self,"[3, 4)",0,0,"[187, 210)",1,27,"[31, 34)"
1524,1920,"[24102, 25856)","[98105, 105450)","[127653, 144589)",DebtCon,Self,"[3, 4)",0,0,"[280, 303)",4,46,nan
1525,2017,"[25856, 27610)","[61379, 68724)","[93780, 110717)",DebtCon,Self,"[1, 2)",0,5,"[187, 210)",2,34,nan
1526,2260,"[36380, 38134)","[90760, 98105)","[127653, 144589)",DebtCon,Self,"[10, 11)",0,1,"[210, 233)",0,64,"[60, 63)"
1527,2306,"[41642, 43396)","[120140, 127485)","[178461, 195397)",DebtCon,Self,"[10, 11)",0,0,"[187, 210)",0,5,"[40, 43)"
1528,2313,"[45150, 46904)","[112795, 120140)","[161525, 178461)",DebtCon,Self,"[12, 13)",0,0,"[187, 210)",0,5,"[40, 43)"
1529,2370,"[67952, 69706)","[186246, 193591)","[280078, 297015)",DebtCon,Self,"[10, 11)",0,0,"[210, 233)",2,24,"[28, 31)"
1530,2371,"[67952, 69706)","[186246, 193591)","[280078, 297015)",DebtCon,Self,"[10, 11)",0,0,"[210, 233)",2,25,"[28, 31)"
1531,2369,"[67952, 69706)","[193591, 200936)","[280078, 297015)",DebtCon,Self,"[10, 11)",0,0,"[210, 233)",2,24,"[28, 31)"
1532,2372,"[69706, 71460)","[193591, 200936)","[280078, 297015)",DebtCon,Self,"[9, 10)",0,0,"[210, 233)",2,24,"[28, 31)"
1533,43,"[3054, 4808)","[46689, 54034)","[42972, 59908)",DebtCon,nan,"[6, 7)",nan,0,"[46, 70)",nan,15,"[34, 37)"
1534,143,"[4808, 6562)","[39344, 46689)","[42972, 59908)",DebtCon,nan,"[7, 8)",nan,0,"[46, 70)",nan,16,"[31, 34)"
1535,145,"[4808, 6562)","[39344, 46689)","[76844, 93780)",DebtCon,nan,"[2, 3)",0,0,"[187, 210)",4,30,"[28, 31)"
1536,89,"[4808, 6562)","[39344, 46689)","[76844, 93780)",DebtCon,nan,"[4, 5)",0,0,"[210, 233)",4,30,nan
1537,86,"[4808, 6562)","[46689, 54034)","[42972, 59908)",DebtCon,nan,"[6, 7)",nan,0,"[70, 93)",nan,16,"[34, 37)"
1538,50,"[4808, 6562)","[46689, 54034)","[59908, 76844)",DebtCon,nan,"[5, 6)",nan,0,"[46, 70)",nan,16,"[34, 37)"
1539,102,"[4808, 6562)","[46689, 54034)","[76844, 93780)",DebtCon,nan,"[3, 4)",0,0,"[210, 233)",3,30,"[31, 34)"
1540,156,"[4808, 6562)","[46689, 54034)","[76844, 93780)",DebtCon,nan,"[4, 5)",0,0,"[187, 210)",2,30,"[31, 34)"
1541,76,"[4808, 6562)","[68724, 76070)","[76844, 93780)",DebtCon,nan,"[4, 5)",nan,nan,nan,nan,nan,"[17, 20)"
1542,150,"[4808, 6562)","[76070, 83415)","[76844, 93780)",DebtCon,nan,"[5, 6)",nan,nan,nan,nan,nan,"[20, 23)"
1543,218,"[6562, 8316)","[39344, 46689)","[42972, 59908)",DebtCon,nan,"[7, 8)",nan,0,"[46, 70)",nan,16,"[31, 34)"
1544,255,"[6562, 8316)","[39344, 46689)","[42972, 59908)",DebtCon,nan,"[7, 8)",nan,1,"[70, 93)",nan,16,"[34, 37)"
1545,284,"[6562, 8316)","[39344, 46689)","[76844, 93780)",DebtCon,nan,"[2, 3)",0,0,"[187, 210)",4,30,"[31, 34)"
1546,212,"[6562, 8316)","[46689, 54034)","[76844, 93780)",DebtCon,nan,"[4, 5)",0,0,"[187, 210)",4,30,"[28, 31)"
1547,185,"[6562, 8316)","[46689, 54034)","[76844, 93780)",DebtCon,nan,"[4, 5)",0,0,"[210, 233)",3,29,"[28, 31)"
1548,307,"[6562, 8316)","[54034, 61379)","[59908, 76844)",DebtCon,nan,"[17, 18)",0,0,"[140, 163)",1,11,"[31, 34)"
1549,305,"[6562, 8316)","[54034, 61379)","[59908, 76844)",DebtCon,nan,"[18, 19)",0,0,"[140, 163)",0,11,"[31, 34)"
1550,271,"[6562, 8316)","[61379, 68724)","[76844, 93780)",DebtCon,nan,"[3, 4)",0,0,"[187, 210)",0,16,nan
1551,207,"[6562, 8316)","[68724, 76070)","[76844, 93780)",DebtCon,nan,"[4, 5)",nan,nan,nan,nan,nan,"[20, 23)"
1552,235,"[6562, 8316)","[76070, 83415)","[76844, 93780)",DebtCon,nan,"[4, 5)",nan,nan,nan,nan,nan,"[20, 23)"
1553,416,"[8316, 10070)","[54034, 61379)","[76844, 93780)",DebtCon,nan,"[17, 18)",0,0,"[140, 163)",0,11,"[31, 34)"
1554,406,"[8316, 10070)","[68724, 76070)","[76844, 93780)",DebtCon,nan,"[3, 4)",0,0,"[210, 233)",0,16,"[28, 31)"
1555,563,"[10070, 11824)","[46689, 54034)","[42972, 59908)",DebtCon,nan,"[9, 10)",0,0,"[116, 140)",0,26,"[20, 23)"
1556,534,"[10070, 11824)","[54034, 61379)","[59908, 76844)",DebtCon,nan,"[19, 20)",0,0,"[140, 163)",1,12,"[31, 34)"
1557,519,"[10070, 11824)","[68724, 76070)","[76844, 93780)",DebtCon,nan,"[5, 6)",0,0,"[187, 210)",0,15,"[28, 31)"
1558,613,"[10070, 11824)","[98105, 105450)","[110717, 127653)",DebtCon,nan,"[3, 4)",0,0,"[116, 140)",1,26,nan
1559,620,"[10070, 11824)","[105450, 112795)","[110717, 127653)",DebtCon,nan,"[2, 3)",0,0,"[116, 140)",0,25,"[31, 34)"
1560,883,"[11824, 13578)","[98105, 105450)","[110717, 127653)",DebtCon,nan,"[3, 4)",0,0,"[116, 140)",1,25,"[34, 37)"
1561,897,"[11824, 13578)","[105450, 112795)","[110717, 127653)",DebtCon,nan,"[2, 3)",0,0,"[116, 140)",1,25,"[31, 34)"
1562,976,"[13578, 15332)","[31999, 39344)","[42972, 59908)",DebtCon,nan,"[0, 1)",0,0,"[303, 327)",2,26,nan
1563,1100,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,nan,"[4, 5)",1,0,"[93, 116)",2,9,"[25, 28)"
1564,1025,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,nan,"[4, 5)",1,1,"[93, 116)",1,9,"[25, 28)"
1565,1024,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,nan,"[6, 7)",1,0,"[116, 140)",2,10,"[28, 31)"
1566,1044,"[13578, 15332)","[54034, 61379)","[76844, 93780)",DebtCon,nan,"[6, 7)",nan,nan,nan,nan,nan,"[25, 28)"
1567,996,"[13578, 15332)","[54034, 61379)","[76844, 93780)",DebtCon,nan,"[7, 8)",nan,nan,nan,nan,nan,"[23, 25)"
1568,1000,"[13578, 15332)","[54034, 61379)","[76844, 93780)",DebtCon,nan,"[8, 9)",nan,nan,nan,nan,nan,"[25, 28)"
1569,946,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,nan,"[9, 10)",nan,nan,nan,nan,nan,"[23, 25)"
1570,950,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,nan,nan,nan,nan,nan,nan,nan,nan
1571,1259,"[15332, 17086)","[39344, 46689)","[59908, 76844)",DebtCon,nan,"[6, 7)",0,0,"[93, 116)",1,9,"[28, 31)"
1572,1227,"[15332, 17086)","[61379, 68724)","[76844, 93780)",DebtCon,nan,"[7, 8)",nan,nan,nan,nan,nan,"[23, 25)"
1573,1273,"[15332, 17086)","[112795, 120140)","[127653, 144589)",DebtCon,nan,"[15, 16)",0,0,"[163, 187)",0,17,"[37, 40)"
1574,1182,"[15332, 17086)","[112795, 120140)","[127653, 144589)",DebtCon,nan,"[17, 18)",0,0,"[163, 187)",0,17,"[37, 40)"
1575,1146,"[15332, 17086)","[112795, 120140)","[127653, 144589)",DebtCon,nan,"[17, 18)",0,0,"[163, 187)",1,18,"[37, 40)"
1576,1311,"[17086, 18840)","[31999, 39344)","[59908, 76844)",DebtCon,nan,"[4, 5)",0,0,"[93, 116)",1,10,"[25, 28)"
1577,1359,"[17086, 18840)","[39344, 46689)","[59908, 76844)",DebtCon,nan,"[5, 6)",0,0,"[93, 116)",1,10,"[25, 28)"
1578,1382,"[17086, 18840)","[54034, 61379)","[76844, 93780)",DebtCon,nan,"[4, 5)",0,0,"[93, 116)",0,16,nan
1579,1308,"[17086, 18840)","[112795, 120140)","[127653, 144589)",DebtCon,nan,"[16, 17)",0,0,"[163, 187)",0,17,"[37, 40)"
1580,1465,"[18840, 20594)",nan,"[59908, 76844)",DebtCon,nan,nan,nan,nan,nan,nan,nan,"[40, 43)"
1581,9,"[1300, 3054)","[31999, 39344)","[42972, 59908)",HomeImp,Mgr,"[12, 13)",0,0,"[70, 93)",1,21,"[37, 40)"
1582,24,"[3054, 4808)","[17309, 24654)","[93780, 110717)",HomeImp,Mgr,"[1, 2)",1,6,"[233, 257)",1,25,nan
1583,19,"[3054, 4808)","[17309, 24654)",nan,HomeImp,Mgr,"[20, 21)",nan,2,"[116, 140)",0,9,"[0, 2)"
1584,40,"[3054, 4808)","[31999, 39344)","[42972, 59908)",HomeImp,Mgr,"[3, 4)",0,1,"[116, 140)",2,22,nan
1585,21,"[3054, 4808)","[39344, 46689)","[42972, 59908)",HomeImp,Mgr,"[3, 4)",0,0,"[70, 93)",2,4,nan
1586,22,"[3054, 4808)","[54034, 61379)","[59908, 76844)",HomeImp,Mgr,"[9, 10)",nan,2,"[187, 210)",0,25,"[40, 43)"
1587,125,"[4808, 6562)","[17309, 24654)","[26036, 42972)",HomeImp,Mgr,"[6, 7)",0,3,"[116, 140)",0,8,nan
1588,93,"[4808, 6562)","[31999, 39344)","[42972, 59908)",HomeImp,Mgr,"[9, 10)",0,2,"[46, 70)",0,10,"[31, 34)"
1589,159,"[4808, 6562)","[61379, 68724)","[59908, 76844)",HomeImp,Mgr,"[2, 3)",0,2,"[116, 140)",0,23,"[28, 31)"
1590,154,"[4808, 6562)","[61379, 68724)","[59908, 76844)",HomeImp,Mgr,"[9, 10)",nan,1,"[210, 233)",0,24,"[40, 43)"
1591,55,"[4808, 6562)","[120140, 127485)","[144589, 161525)",HomeImp,Mgr,"[9, 10)",nan,nan,nan,nan,nan,nan
1592,180,"[6562, 8316)","[2619, 9964)",nan,HomeImp,Mgr,"[23, 24)",0,2,"[46, 70)",1,18,nan
1593,270,"[6562, 8316)","[31999, 39344)","[42972, 59908)",HomeImp,Mgr,"[21, 22)",1,1,"[210, 233)",1,18,nan
1594,279,"[6562, 8316)","[54034, 61379)","[59908, 76844)",HomeImp,Mgr,"[2, 3)",0,1,"[116, 140)",0,22,"[28, 31)"
1595,214,"[6562, 8316)","[54034, 61379)","[59908, 76844)",HomeImp,Mgr,"[3, 4)",0,1,"[140, 163)",0,23,"[28, 31)"
1596,208,"[6562, 8316)","[54034, 61379)","[76844, 93780)",HomeImp,Mgr,"[3, 4)",0,0,"[70, 93)",1,16,nan
1597,250,"[6562, 8316)","[120140, 127485)","[161525, 178461)",HomeImp,Mgr,"[10, 11)",nan,nan,nan,nan,nan,nan
1598,478,"[8316, 10070)","[17309, 24654)","[26036, 42972)",HomeImp,Mgr,"[5, 6)",0,0,"[93, 116)",0,21,nan
1599,428,"[8316, 10070)","[17309, 24654)","[26036, 42972)",HomeImp,Mgr,"[16, 17)",0,0,"[46, 70)",1,10,nan
1600,441,"[8316, 10070)","[39344, 46689)","[42972, 59908)",HomeImp,Mgr,"[20, 21)",0,1,"[210, 233)",0,18,"[34, 37)"
1601,412,"[8316, 10070)","[46689, 54034)","[59908, 76844)",HomeImp,Mgr,"[2, 3)",0,2,"[116, 140)",0,23,"[28, 31)"
1602,337,"[8316, 10070)","[54034, 61379)","[59908, 76844)",HomeImp,Mgr,"[2, 3)",0,2,"[116, 140)",0,22,"[28, 31)"
1603,461,"[8316, 10070)","[54034, 61379)","[76844, 93780)",HomeImp,Mgr,"[2, 3)",0,1,"[116, 140)",0,23,"[28, 31)"
1604,318,"[8316, 10070)","[54034, 61379)","[76844, 93780)",HomeImp,Mgr,"[4, 5)",0,1,"[116, 140)",0,23,"[25, 28)"
1605,380,"[8316, 10070)","[90760, 98105)","[93780, 110717)",HomeImp,Mgr,"[5, 6)",5,2,"[93, 116)",5,28,"[25, 28)"
1606,502,"[8316, 10070)",nan,"[59908, 76844)",HomeImp,Mgr,"[3, 4)",4,5,"[187, 210)",2,39,nan
1607,646,"[10070, 11824)","[24654, 31999)","[42972, 59908)",HomeImp,Mgr,"[3, 4)",1,0,"[70, 93)",4,11,nan
1608,642,"[10070, 11824)","[39344, 46689)","[42972, 59908)",HomeImp,Mgr,"[19, 20)",0,0,"[210, 233)",1,17,"[34, 37)"
1609,511,"[10070, 11824)","[39344, 46689)","[42972, 59908)",HomeImp,Mgr,"[21, 22)",0,1,"[233, 257)",0,18,"[34, 37)"
1610,550,"[10070, 11824)","[39344, 46689)","[42972, 59908)",HomeImp,Mgr,"[21, 22)",1,0,"[210, 233)",1,18,"[34, 37)"
1611,621,"[10070, 11824)","[46689, 54034)","[42972, 59908)",HomeImp,Mgr,"[21, 22)",1,1,"[210, 233)",1,18,"[34, 37)"
1612,618,"[10070, 11824)","[83415, 90760)","[93780, 110717)",HomeImp,Mgr,"[11, 12)",0,0,"[233, 257)",0,24,"[28, 31)"
1613,828,"[11824, 13578)","[24654, 31999)","[26036, 42972)",HomeImp,Mgr,"[14, 15)",0,0,"[46, 70)",0,9,"[31, 34)"
1614,794,"[11824, 13578)","[24654, 31999)","[26036, 42972)",HomeImp,Mgr,"[16, 17)",0,0,"[70, 93)",0,9,"[31, 34)"
1615,698,"[11824, 13578)","[54034, 61379)","[76844, 93780)",HomeImp,Mgr,"[1, 2)",0,0,"[163, 187)",2,23,nan
1616,900,"[11824, 13578)","[83415, 90760)","[93780, 110717)",HomeImp,Mgr,"[2, 3)",0,1,"[233, 257)",3,57,nan
1617,825,"[11824, 13578)","[90760, 98105)","[110717, 127653)",HomeImp,Mgr,"[11, 12)",0,0,"[233, 257)",0,24,"[28, 31)"
1618,754,"[11824, 13578)",nan,"[42972, 59908)",HomeImp,Mgr,"[5, 6)",nan,nan,"[163, 187)",nan,9,"[20, 23)"
1619,770,"[11824, 13578)",nan,"[42972, 59908)",HomeImp,Mgr,"[6, 7)",nan,nan,"[163, 187)",nan,8,"[20, 23)"
1620,1046,"[13578, 15332)","[39344, 46689)","[76844, 93780)",HomeImp,Mgr,"[11, 12)",0,0,"[93, 116)",0,31,nan
1621,968,"[13578, 15332)","[54034, 61379)","[76844, 93780)",HomeImp,Mgr,"[1, 2)",0,0,"[163, 187)",2,23,"[48, 51)"
